1,Hammersmith-and-Fulham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Hammersmith-and-Fulham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Hammersmith-and-Fulham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Hammersmith-and-Fulham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Hammersmith-and-Fulham,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Hampshire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Hampshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Hampshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Hampshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Hampshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Hampshire,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Haringey,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Haringey,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Haringey,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Haringey,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Haringey,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Haringey,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Harrow,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Harrow,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Harrow,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Harrow,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Harrow,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Harrow,Summer Holidays,24 Jul 2019(Wed),
,Local Authority,School Holidays,Starts,Finishes
0,Hartlepool,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Hartlepool,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Hartlepool,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Hartlepool,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Hartlepool,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Hartlepool,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Havering,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Havering,Winter Holidays,20 Dec 2018(Thu),4 Jan 2019(Fri)
2,Havering,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Havering,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Havering,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Havering,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Herefordshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Herefordshire,Winter Holidays,24 Dec 2018(Mon),8 Jan 2019(Tue)
2,Herefordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Herefordshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Herefordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Herefordshire,Summer Holidays,19 Jul 2019(Fri),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Hertfordshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Hertfordshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Hertfordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Hertfordshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Hertfordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Hertfordshire,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Hillingdon,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Hillingdon,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Hillingdon,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Hillingdon,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Hillingdon,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Hillingdon,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Hounslow,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Hounslow,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Hounslow,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Hounslow,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Hounslow,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Hounslow,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Hull,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Hull,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Hull,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Hull,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Hull,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Hull,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Isle-of-Wight,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Isle-of-Wight,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Isle-of-Wight,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Isle-of-Wight,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Isle-of-Wight,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Isle-of-Wight,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Isles-of-Scilly,Autumn Half Term Holidays,22 Oct 2018(Mon),2 Nov 2018(Fri)
1,Isles-of-Scilly,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Isles-of-Scilly,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Isles-of-Scilly,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Isles-of-Scilly,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Isles-of-Scilly,Summer Holidays,31 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Islington,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Islington,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Islington,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Islington,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Islington,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Islington,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Kensington-and-Chelsea,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Kensington-and-Chelsea,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Kensington-and-Chelsea,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Kensington-and-Chelsea,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Kensington-and-Chelsea,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Kensington-and-Chelsea,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Kent,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Kent,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Kent,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Kent,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Kent,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Kent,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Kingston-upon-Thames,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Kingston-upon-Thames,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Kingston-upon-Thames,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Kingston-upon-Thames,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Kingston-upon-Thames,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Kingston-upon-Thames,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Kirklees,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Kirklees,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Kirklees,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Kirklees,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Kirklees,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Kirklees,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Knowsley,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Knowsley,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,Knowsley,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Knowsley,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Knowsley,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Knowsley,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Lambeth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Lambeth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Lambeth,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Lambeth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Lambeth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Lambeth,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Lancashire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Lancashire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Lancashire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Lancashire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Lancashire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Lancashire,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Leeds,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Leeds,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Leeds,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Leeds,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,Leeds,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,Leeds,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,Leeds,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Leicester,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Leicester,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,Leicester,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Leicester,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Leicester,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Leicester,Summer Holidays,15 Jul 2019(Mon),28 Aug 2019(Wed)
,Local Authority,School Holidays,Starts,Finishes
0,Leicestershire,Autumn Half Term Holidays,15 Oct 2018(Mon),19 Oct 2018(Fri)
1,Leicestershire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Leicestershire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Leicestershire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Leicestershire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Leicestershire,Summer Holidays,15 Jul 2019(Mon),28 Aug 2019(Wed)
,Local Authority,School Holidays,Starts,Finishes
0,Lewisham,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Lewisham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Lewisham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Lewisham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Lewisham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Lewisham,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Lincolnshire,Autumn Half Term Holidays,22 Oct 2018(Mon),29 Oct 2018(Mon)
1,Lincolnshire,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,Lincolnshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Lincolnshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Lincolnshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Lincolnshire,Summer Holidays,22 Jul 2019(Mon),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Liverpool,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Liverpool,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,Liverpool,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Liverpool,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Liverpool,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Liverpool,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Luton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Luton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Luton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Luton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Luton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Luton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Manchester,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Manchester,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Manchester,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Manchester,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Manchester,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Manchester,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Medway,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Medway,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Medway,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Medway,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Medway,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Medway,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Merton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Merton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Merton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Merton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Merton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Merton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Middlesbrough,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Middlesbrough,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Middlesbrough,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Middlesbrough,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Middlesbrough,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Middlesbrough,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Milton-Keynes,Autumn Half Term Holidays,26 Oct 2018(Fri),2 Nov 2018(Fri)
1,Milton-Keynes,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Milton-Keynes,Spring Half Term Holidays,18 Feb 2019(Mon),25 Feb 2019(Mon)
3,Milton-Keynes,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Milton-Keynes,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Milton-Keynes,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Newcastle-upon-Tyne,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Newcastle-upon-Tyne,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Newcastle-upon-Tyne,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Newcastle-upon-Tyne,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Newcastle-upon-Tyne,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Newcastle-upon-Tyne,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Newham,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Newham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Newham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Newham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Newham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Newham,Summer Holidays,29 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Norfolk,Autumn Half Term Holidays,18 Oct 2018(Thu),26 Oct 2018(Fri)
1,Norfolk,Winter Holidays,19 Dec 2018(Wed),2 Jan 2019(Wed)
2,Norfolk,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Norfolk,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Norfolk,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Norfolk,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Northamptonshire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Northamptonshire,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Northamptonshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Northamptonshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Northamptonshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Northamptonshire,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,North-East-Lincolnshire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,North-East-Lincolnshire,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,North-East-Lincolnshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,North-East-Lincolnshire,Spring Holidays,8 Apr 2019(Mon),23 Apr 2019(Tue)
4,North-East-Lincolnshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,North-East-Lincolnshire,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,North-Lincolnshire,Autumn Half Term Holidays,22 Oct 2018(Mon),29 Oct 2018(Mon)
1,North-Lincolnshire,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,North-Lincolnshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,North-Lincolnshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,North-Lincolnshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,North-Lincolnshire,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,North-Somerset,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,North-Somerset,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,North-Somerset,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,North-Somerset,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,North-Somerset,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,North-Somerset,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,North-Tyneside,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,North-Tyneside,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,North-Tyneside,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,North-Tyneside,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,North-Tyneside,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,North-Tyneside,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Northumberland,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Northumberland,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Northumberland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Northumberland,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Northumberland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Northumberland,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,North-Yorkshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,North-Yorkshire,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,North-Yorkshire,Spring Half Term Holidays,25 Feb 2019(Mon),1 Mar 2019(Fri)
3,North-Yorkshire,Spring Holidays,15 Apr 2019(Mon),29 Apr 2019(Mon)
4,North-Yorkshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,North-Yorkshire,Summer Holidays,23 Jul 2019(Tue),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Nottingham,Autumn Half Term Holidays,22 Oct 2018(Mon),2 Nov 2018(Fri)
1,Nottingham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Nottingham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Nottingham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Nottingham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Nottingham,Summer Holidays,29 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Nottinghamshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Nottinghamshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Nottinghamshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Nottinghamshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Nottinghamshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Nottinghamshire,Summer Holidays,25 Jul 2019(Thu),29 Aug 2019(Thu)
,Local Authority,School Holidays,Starts,Finishes
0,Oldham,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Oldham,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,Oldham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Oldham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Oldham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Oldham,Summer Holidays,19 Jul 2019(Fri),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Oxfordshire,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Oxfordshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Oxfordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Oxfordshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Oxfordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Oxfordshire,Summer Holidays,25 Jul 2019(Thu),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Peterborough,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Peterborough,Winter Holidays,20 Dec 2018(Thu),1 Jan 2019(Tue)
